item_group_id,item_name,last_modified,variations,sell_price,item_category_id,thumbnail,total_composition,is_consignment,variants,total_variants,online_status
1949,Pop Mie Baso Reguler Mini,2023-07-24T04:10:38.622Z,[],10000.0000,,https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/07d9b7764cc158adfb46334ee328b7dc_thumb.jpg,0,False,"[{'item_group_id': 1949, 'item_id': 4180, 'item_code': 'FI-PMKB-001', 'item_name': 'Pop Mie Baso Reguler Mini', 'is_bundle': False, 'variation_values': [], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': None, 'store_names': None, 'sell_price': 2700}, {'item_group_id': 1949, 'item_id': 4155, 'item_code': 'POP-MIE', 'item_name': 'Pop Mie Baso Reguler Mini', 'is_bundle': False, 'variation_values': [], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/07d9b7764cc158adfb46334ee328b7dc_thumb.jpg', 'store_names': None, 'sell_price': 10000}]",2,
1964,Paket SENSI Earloop Face Mask dan Nuvo Hand Sanitizer,2023-07-24T04:10:38.349Z,[],24000.0000,,https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/1b5290eca4c8db2018f37ad8410db10a_thumb.jpg,0,False,"[{'item_group_id': 1964, 'item_id': 4173, 'item_code': 'BD-SMST85-BL01', 'item_name': 'Paket SENSI Earloop Face Mask dan Nuvo Hand Sanitizer', 'is_bundle': False, 'variation_values': [], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/8c63a68e7b06aa69ec7e2ec4b16c6d6c_thumb.jpg', 'store_names': None, 'sell_price': 24000}]",1,
1963,Pop Mie Soto Reguler Mini,2023-07-24T04:10:38.336Z,[],2700.0000,,https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/10cdf4f07a2a920e3ddb89bca459fdb6_thumb.jpg,0,False,"[{'item_group_id': 1963, 'item_id': 4172, 'item_code': 'FI-PMKS-001', 'item_name': 'Pop Mie Soto Reguler Mini', 'is_bundle': False, 'variation_values': [], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/3d083b051cff8ff1b46d93a44d048932_thumb.jpg', 'store_names': None, 'sell_price': 2700}]",1,
1962,Pop Mie Goreng Pedas Jumbo,2023-07-24T04:10:38.211Z,[],4100.0000,,https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/1dc4a33fd92131b6754dc3c779447aec_thumb.jpg,0,False,"[{'item_group_id': 1962, 'item_id': 4171, 'item_code': 'FI-PMGP-002', 'item_name': 'Pop Mie Goreng Pedas Jumbo', 'is_bundle': False, 'variation_values': [], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/1dc4a33fd92131b6754dc3c779447aec_thumb.jpg', 'store_names': None, 'sell_price': 4100}]",1,
1961,Paket Hemat Cheetos Twist Jagung Bakar 15gr x5,2023-07-24T04:10:37.968Z,[],4400.0000,,https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/fec28355fa2836a0b2839a8301809389_thumb.jpg,0,False,"[{'item_group_id': 1961, 'item_id': 4170, 'item_code': 'BD-CTJB15-005', 'item_name': 'Paket Hemat Cheetos Twist Jagung Bakar 15gr x5', 'is_bundle': False, 'variation_values': [], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/fec28355fa2836a0b2839a8301809389_thumb.jpg', 'store_names': None, 'sell_price': 4400}]",1,
1960,Silver Queen Cashew Dark Chocolate 68g,2023-07-24T04:10:37.848Z,[],26000.0000,,https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/0525d0e67538d80460e8ad2beea33945_thumb.jpg,0,False,"[{'item_group_id': 1960, 'item_id': 4169, 'item_code': '8217544563', 'item_name': 'Silver Queen Cashew Dark Chocolate 68g', 'is_bundle': False, 'variation_values': [], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/0525d0e67538d80460e8ad2beea33945_thumb.jpg', 'store_names': None, 'sell_price': 26000}]",1,
1959,Indomie Goreng 75gr,2023-07-24T04:10:37.751Z,[],3000.0000,12563.0,https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/5866815df8fbafa4b3493c7b9c4ecbad_thumb.jpg,0,False,"[{'item_group_id': 1959, 'item_id': 4162, 'item_code': 'FI-IDGR-075', 'item_name': 'Indomie Goreng 75gr', 'is_bundle': False, 'variation_values': [], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/5866815df8fbafa4b3493c7b9c4ecbad_thumb.jpg', 'store_names': None, 'sell_price': 3000}]",1,
1958,baju tes,2023-07-24T04:10:37.448Z,"[{'label': 'Warna', 'values': ['hijau', 'cokelat', 'abu2']}]",100000.0000,,https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/fd7ae97d176f3413cc8dab9c32e6e3c4_thumb.jpg,0,False,"[{'item_group_id': 1958, 'item_id': 4168, 'item_code': 'ITM-ABU-12', 'item_name': 'baju tes', 'is_bundle': False, 'variation_values': [{'label': 'Warna', 'value': 'abu2'}], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/fd7ae97d176f3413cc8dab9c32e6e3c4_thumb.jpg', 'store_names': None, 'sell_price': 100000}, {'item_group_id': 1958, 'item_id': 4167, 'item_code': 'ITM-COK-12', 'item_name': 'baju tes', 'is_bundle': False, 'variation_values': [{'label': 'Warna', 'value': 'cokelat'}], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/fd7ae97d176f3413cc8dab9c32e6e3c4_thumb.jpg', 'store_names': None, 'sell_price': 100000}, {'item_group_id': 1958, 'item_id': 4166, 'item_code': 'ITM-HIJ-12', 'item_name': 'baju tes', 'is_bundle': False, 'variation_values': [{'label': 'Warna', 'value': 'hijau'}], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/fd7ae97d176f3413cc8dab9c32e6e3c4_thumb.jpg', 'store_names': None, 'sell_price': 100000}]",3,
1957,Tabasco Sauce,2023-07-24T04:10:37.434Z,"[{'label': None, 'values': ['Garlic', 'Harbanero', 'Original']}]",60000.0000,,https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/505269c5ee5e5d1c681937629213605b_thumb.jpg,0,False,"[{'item_group_id': 1957, 'item_id': 4163, 'item_code': 'TBSC-Garlic', 'item_name': 'Tabasco Sauce', 'is_bundle': False, 'variation_values': [], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/505269c5ee5e5d1c681937629213605b_thumb.jpg', 'store_names': None, 'sell_price': 60000}, {'item_group_id': 1957, 'item_id': 4164, 'item_code': 'TBSC-Harbanero', 'item_name': 'Tabasco Sauce', 'is_bundle': False, 'variation_values': [], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': None, 'store_names': None, 'sell_price': 60000}, {'item_group_id': 1957, 'item_id': 4165, 'item_code': 'TBSC-Original', 'item_name': 'Tabasco Sauce', 'is_bundle': False, 'variation_values': [], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': None, 'store_names': None, 'sell_price': 60000}]",3,
1956,Tes Bundle,2023-07-24T04:10:37.370Z,"[{'label': 'Ukuran', 'values': ['1X', '2X', '3X']}, {'label': 'Warna', 'values': ['Hijau', 'Merah']}]",10000.0000,,https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/99e8d219a7990fc02efd15302576354c_thumb.jpg,0,False,"[{'item_group_id': 1956, 'item_id': 4181, 'item_code': 'TES-BUN-1X-HIJ', 'item_name': 'Tes Bundle', 'is_bundle': False, 'variation_values': [{'label': 'Warna', 'value': 'Hijau'}, {'label': 'Ukuran', 'value': '1X'}], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/99e8d219a7990fc02efd15302576354c_thumb.jpg', 'store_names': None, 'sell_price': 10000}, {'item_group_id': 1956, 'item_id': 4182, 'item_code': 'TES-BUN-1X-MER', 'item_name': 'Tes Bundle', 'is_bundle': False, 'variation_values': [{'label': 'Warna', 'value': 'Merah'}, {'label': 'Ukuran', 'value': '1X'}], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/99e8d219a7990fc02efd15302576354c_thumb.jpg', 'store_names': None, 'sell_price': 10000}, {'item_group_id': 1956, 'item_id': 4183, 'item_code': 'TES-BUN-2X-HIJ', 'item_name': 'Tes Bundle', 'is_bundle': False, 'variation_values': [{'label': 'Warna', 'value': 'Hijau'}, {'label': 'Ukuran', 'value': '2X'}], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/99e8d219a7990fc02efd15302576354c_thumb.jpg', 'store_names': None, 'sell_price': 10000}, {'item_group_id': 1956, 'item_id': 4184, 'item_code': 'TES-BUN-2X-MER', 'item_name': 'Tes Bundle', 'is_bundle': False, 'variation_values': [{'label': 'Warna', 'value': 'Merah'}, {'label': 'Ukuran', 'value': '2X'}], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/99e8d219a7990fc02efd15302576354c_thumb.jpg', 'store_names': None, 'sell_price': 10000}, {'item_group_id': 1956, 'item_id': 4185, 'item_code': 'TES-BUN-3X-HIJ', 'item_name': 'Tes Bundle', 'is_bundle': False, 'variation_values': [{'label': 'Warna', 'value': 'Hijau'}, {'label': 'Ukuran', 'value': '3X'}], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/99e8d219a7990fc02efd15302576354c_thumb.jpg', 'store_names': None, 'sell_price': 10000}, {'item_group_id': 1956, 'item_id': 4186, 'item_code': 'TES-BUN-3X-MER', 'item_name': 'Tes Bundle', 'is_bundle': False, 'variation_values': [{'label': 'Warna', 'value': 'Merah'}, {'label': 'Ukuran', 'value': '3X'}], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/99e8d219a7990fc02efd15302576354c_thumb.jpg', 'store_names': None, 'sell_price': 10000}]",6,
1955,Beng-Beng Wafer isi 3,2023-07-24T04:10:37.210Z,"[{'label': 'PCS', 'values': ['1', '3']}]",20000.0000,,https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/252fd107a76cbd3153658ebb76d23fb5_thumb.jpg,0,False,"[{'item_group_id': 1955, 'item_id': 4161, 'item_code': 'BD-BBRL20', 'item_name': 'Beng-Beng Wafer isi 3', 'is_bundle': False, 'variation_values': [{'label': 'PCS', 'value': '1'}], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/252fd107a76cbd3153658ebb76d23fb5_thumb.jpg', 'store_names': None, 'sell_price': 20000}, {'item_group_id': 1955, 'item_id': 4160, 'item_code': 'BD-BBRL20-3', 'item_name': 'Beng-Beng Wafer isi 3', 'is_bundle': False, 'variation_values': [{'label': 'PCS', 'value': '3'}], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/252fd107a76cbd3153658ebb76d23fb5_thumb.jpg', 'store_names': None, 'sell_price': 20000}]",2,
1954,test upload lz 1,2023-07-24T04:10:36.963Z,"[{'label': 'Warna', 'values': ['undefined']}]",1000.0000,12649.0,https://id-live.slatic.net/original/d36b196f886ee34ee11afc8993dad578.png,0,False,"[{'item_group_id': 1954, 'item_id': 4159, 'item_code': 'testupload1', 'item_name': 'test upload lz 1', 'is_bundle': False, 'variation_values': [{'label': 'Warna', 'value': 'undefined'}], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://id-live.slatic.net/original/d36b196f886ee34ee11afc8993dad578.png', 'store_names': None, 'sell_price': 1000}]",1,
1953,kaos duplicate item,2023-07-24T04:10:36.931Z,"[{'label': 'Warna', 'values': ['undefined']}]",50000.0000,,https://id-live.slatic.net/original/a3b668d74b8303eaa4cb769324f23940.jpg,0,False,"[{'item_group_id': 1953, 'item_id': 4158, 'item_code': 'KAO-DUP-ITE', 'item_name': 'kaos duplicate item', 'is_bundle': False, 'variation_values': [{'label': 'Warna', 'value': 'undefined'}], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://id-live.slatic.net/original/a3b668d74b8303eaa4cb769324f23940.jpg', 'store_names': None, 'sell_price': 50000}]",1,
1952,Garnier Men Mask,2023-07-24T04:10:36.906Z,"[{'label': 'Warna', 'values': ['undefined']}]",100000.0000,18200.0,https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/ec3cd3014a241f6f74aa3037a60b5a6b_thumb.jpg,0,False,"[{'item_group_id': 1952, 'item_id': 4157, 'item_code': 'GAR-MEN-MAS', 'item_name': 'Garnier Men Mask', 'is_bundle': False, 'variation_values': [{'label': 'Warna', 'value': 'undefined'}], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/ec3cd3014a241f6f74aa3037a60b5a6b_thumb.jpg', 'store_names': None, 'sell_price': 100000}]",1,
1951,Test lazada product 2,2023-07-24T04:10:36.875Z,[],1000.0000,,https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/d36b196f886ee34ee11afc8993dad578_thumb.jpg,0,False,"[{'item_group_id': 1951, 'item_id': 4156, 'item_code': '111AAAAZZZZ', 'item_name': 'Test lazada product 2', 'is_bundle': False, 'variation_values': [], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/d36b196f886ee34ee11afc8993dad578_thumb.jpg', 'store_names': None, 'sell_price': 1000}]",1,
1950,Kaos Tes,2023-07-24T04:10:36.795Z,"[{'label': 'Ukuran', 'values': ['Int:L', 'Int:S', 'Int:M']}, {'label': 'Warna', 'values': ['Ungu', 'Kuning']}]",10000.0000,,https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/c382fab57ecc9773e03d4a8061ece2af_thumb.jpg,0,False,"[{'item_group_id': 1950, 'item_id': 4174, 'item_code': 'KAO-TES-L-BIR', 'item_name': 'Kaos Tes', 'is_bundle': False, 'variation_values': [{'label': 'Warna', 'value': 'Ungu'}, {'label': 'Ukuran', 'value': 'L'}], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/c382fab57ecc9773e03d4a8061ece2af_thumb.jpg', 'store_names': None, 'sell_price': 10000}, {'item_group_id': 1950, 'item_id': 4176, 'item_code': 'KAO-TES-L-MER', 'item_name': 'Kaos Tes', 'is_bundle': False, 'variation_values': [{'label': 'Warna', 'value': 'Kuning'}, {'label': 'Ukuran', 'value': 'L'}], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/476542eebd35dcdfc6e872637482d5bf_thumb.jpg', 'store_names': None, 'sell_price': 10000}, {'item_group_id': 1950, 'item_id': 4177, 'item_code': 'KAO-TES-M-BIR', 'item_name': 'Kaos Tes', 'is_bundle': False, 'variation_values': [{'label': 'Warna', 'value': 'Ungu'}, {'label': 'Ukuran', 'value': 'M'}], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/c382fab57ecc9773e03d4a8061ece2af_thumb.jpg', 'store_names': None, 'sell_price': 10000}, {'item_group_id': 1950, 'item_id': 4178, 'item_code': 'KAO-TES-M-MER', 'item_name': 'Kaos Tes', 'is_bundle': False, 'variation_values': [{'label': 'Warna', 'value': 'Kuning'}, {'label': 'Ukuran', 'value': 'M'}], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/476542eebd35dcdfc6e872637482d5bf_thumb.jpg', 'store_names': None, 'sell_price': 10000}, {'item_group_id': 1950, 'item_id': 4179, 'item_code': 'KAO-TES-S-BIR', 'item_name': 'Kaos Tes', 'is_bundle': False, 'variation_values': [{'label': 'Warna', 'value': 'Ungu'}, {'label': 'Ukuran', 'value': 'S'}], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/c382fab57ecc9773e03d4a8061ece2af_thumb.jpg', 'store_names': None, 'sell_price': 10000}, {'item_group_id': 1950, 'item_id': 4175, 'item_code': 'KAO-TES-S-MER', 'item_name': 'Kaos Tes', 'is_bundle': False, 'variation_values': [{'label': 'Warna', 'value': 'Kuning'}, {'label': 'Ukuran', 'value': 'S'}], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/476542eebd35dcdfc6e872637482d5bf_thumb.jpg', 'store_names': None, 'sell_price': 10000}]",6,
1948,Kaos Cewek Cantik,2023-07-24T04:10:36.417Z,"[{'label': 'Warna', 'values': ['hitam', 'putih']}]",50000.0000,18200.0,https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/3e64a07eab04cc0ed5dbde831300e833_thumb.jpg,0,False,"[{'item_group_id': 1948, 'item_id': 4153, 'item_code': '62877707', 'item_name': 'Kaos Cewek Cantik', 'is_bundle': False, 'variation_values': [{'label': 'Warna', 'value': 'hitam'}], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/3e64a07eab04cc0ed5dbde831300e833_thumb.jpg', 'store_names': None, 'sell_price': 50000}, {'item_group_id': 1948, 'item_id': 4154, 'item_code': '62877708', 'item_name': 'Kaos Cewek Cantik', 'is_bundle': False, 'variation_values': [{'label': 'Warna', 'value': 'putih'}], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/3e64a07eab04cc0ed5dbde831300e833_thumb.jpg', 'store_names': None, 'sell_price': 50000}]",2,
1947,GIZAN SARUNGBBB,2023-07-24T04:10:35.881Z,"[{'label': 'Warna', 'values': ['undefined']}]",101000.0000,12649.0,https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/8ba18896112b6b499fc0f70e72ee9b04_thumb.jpg,0,False,"[{'item_group_id': 1947, 'item_id': 4148, 'item_code': 'GIZ-SAR-ADD-DWA', 'item_name': 'GIZAN SARUNGBBB', 'is_bundle': False, 'variation_values': [{'label': 'Warna', 'value': 'undefined'}], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/8ba18896112b6b499fc0f70e72ee9b04_thumb.jpg', 'store_names': None, 'sell_price': 101000}]",1,
1946,Ninja RR,2023-07-24T04:10:35.835Z,"[{'label': 'model', 'values': ['AM1', 'AM2']}]",70000000.0000,,https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/3a9bf06122166cbf062e7465e13676ab_thumb.jpg,0,False,"[{'item_group_id': 1946, 'item_id': 4152, 'item_code': '5878936390-1636024743039-0', 'item_name': 'Ninja RR', 'is_bundle': False, 'variation_values': [{'label': 'model', 'value': 'AM1'}], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': None, 'store_names': None, 'sell_price': 7000000}, {'item_group_id': 1946, 'item_id': 4151, 'item_code': '5878936390-1636024743039-1', 'item_name': 'Ninja RR', 'is_bundle': False, 'variation_values': [{'label': 'model', 'value': 'AM2'}], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/3a9bf06122166cbf062e7465e13676ab_thumb.jpg', 'store_names': None, 'sell_price': 70000000}]",2,
1945,Topi Baseball New York,2023-07-24T04:10:35.767Z,"[{'label': 'Warna', 'values': ['Hitam', 'Putih']}]",250000.0000,,https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/7d3a5c612fba5224449c85559b203ed7_thumb.jpg,0,False,"[{'item_group_id': 1945, 'item_id': 4149, 'item_code': 'TOP-BAS-NEW-YOR-HIT-update', 'item_name': 'Topi Baseball New York', 'is_bundle': False, 'variation_values': [{'label': 'Warna', 'value': 'Hitam'}], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/7d3a5c612fba5224449c85559b203ed7_thumb.jpg', 'store_names': None, 'sell_price': 250000}, {'item_group_id': 1945, 'item_id': 4150, 'item_code': 'TOP-BAS-NEW-YOR-PUT-update', 'item_name': 'Topi Baseball New York', 'is_bundle': False, 'variation_values': [{'label': 'Warna', 'value': 'Putih'}], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/da5310b5497802b6810823fc3d65b6f4_thumb.jpg', 'store_names': None, 'sell_price': 265000}]",2,
1944,Mariza Pineapple Jam - Test,2023-07-24T04:10:35.758Z,[],50000.0000,14956.0,https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/8c32d220e3daa540ec7051373ef56865_thumb.jpg,0,False,"[{'item_group_id': 1944, 'item_id': 4147, 'item_code': 'MARIZA', 'item_name': 'Mariza Pineapple Jam - Test', 'is_bundle': False, 'variation_values': [], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/8c32d220e3daa540ec7051373ef56865_thumb.jpg', 'store_names': None, 'sell_price': 50000}]",1,
1942,Scarlett test,2023-07-24T04:10:35.613Z,[],60000.0000,,https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/11fd11f7f608a49375571812fab4375c_thumb.jpg,0,False,"[{'item_group_id': 1942, 'item_id': 4138, 'item_code': 'SC-TEST', 'item_name': 'Scarlett test', 'is_bundle': False, 'variation_values': [], 'is_internal': None, 'barcode': None, 'tax_rate': 0, 'thumbnail': 'https://jubelio.blob.core.windows.net/images/yuzagylismw50oreabjexg/11fd11f7f608a49375571812fab4375c_thumb.jpg', 'store_names': None, 'sell_price': 60000}]",1,
